phone_number,pmt,uid,weight,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,cont15,cont16,cont17,cont18,cont19,milieu,region,prefecture,canton,voter_region,voter_prefecture,voter_canton,formal_occupation,occupation_poverty,responded,draw_probability,response_probability
UUK8GTMIZZYP5RG,6890.003876333596,191,2.087526680477806,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,group1,group3,group1,group7,group2,group3,group5,group2,group1,group2,0.008739920638807575,0.5706820869613058,6.029616032928564,5.637864861090784,0.09810260442871543,2.648154985856275,4.728029461935302,5.104041146013871,0.08317518407531499,1.3509609705900933,0.08883731221871649,1.845721268224774,2.606326784647124,6.805232741883203,2.316397960210378,3.0316305829411005,4.211872370839446,1.289133795134318,2.1976248723699925,7.616150697067111,urban,PLATEAUX,TONE,379.0,PLATEAUX,DOUFELGOU,67.0,0.0,8.0,1,0.021156884229561967,0.22458277803957327
N2U5S6TTJ18WRWA,7670.449536210499,192,5.008696731432711,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,group3,group4,group4,group1,group1,group0,group0,group2,group2,group2,0.6940404104943936,0.8499345274522121,2.878465065696399,0.3545715150142579,2.39044046315068,3.4768575108035007,2.758980195390558,4.393152755332077,2.561737263713354,0.7629713243215441,0.5376109536159714,1.0711842661614999,0.06872541280657563,2.874559334935575,4.47004055156253,5.076582782612658,3.382655898363973,7.981176477074753,0.05896583462348337,0.6574734140036691,rural,PLATEAUX,TANDJOARE,329.0,PLATEAUX,TANDJOARE,72.0,0.0,3.0,1,0.5416977856466202,0.964236367863682
X84EZE35N4ITYQS,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3583136091198027,0.6194267889790493
S9TS4XWXDTKU2J6,9031.758513720048,194,2.0001258623669607,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,group7,group0,group2,group0,group0,group3,group2,group8,group0,group0,0.578855998817597,0.9406150364440288,1.8440606533807866,2.715017905793731,2.2431823738283003,1.4863104043208557,4.747219357402338,3.6943315553399856,2.4712399182384184,0.13202594217806507,1.1222878866467847,0.145297116533598,3.762187084485034,2.423326435584497,6.046709839454476,3.198375449930447,5.840364919411518,3.9793532170593733,0.4722449696000036,6.523063059624372,urban,PLATEAUX,CINKASSE,229.0,CENTRALE,KOZAH,345.0,1.0,4.0,1,0.9378199430312246,0.24516850118747668
ZCMRXTDJSTCJFMT,3702.071354656121,195,1.2811405191917355,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,group2,group4,group0,group0,group0,group2,group5,group4,group0,group1,0.13904024618871247,0.15226347220473602,5.594766551372429,2.631069226333431,3.6955483480201314,7.996173030084589,0.9003886369100025,6.897444333764946,0.431549328453559,3.2751975603745356,1.1220265632558468,0.9278622799248927,0.7894574023809581,3.618351795837948,2.7661155939563695,1.562391192550371,7.1835959099305695,3.42939971254755,4.657138240460505,3.9527121744794576,urban,MARITIME,BINAH,64.0,KARA,KPENDJAL-OUEST,307.0,0.0,5.0,1,0.6374975685556231,0.20292691158590592
275Q6HPXPM4QCJS,5323.514117795471,196,4.270166185363663,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,group0,group3,group0,group3,group2,group3,group2,group6,group2,group1,0.3294264322156334,0.8671006721646811,7.5183287885516625,1.8176177970897633,3.5082720561025744,3.340801375675335,1.5460327906730078,0.40486329130355914,1.3648790687768275,4.584943157749172,0.6097020756394718,1.4652022652323649,2.860243524966922,6.64452039035989,2.604360036704673,7.31042145326548,7.2286146100361535,4.297740829662613,0.14863985939094937,2.0590121812255306,urban,PLATEAUX,ZIO,338.0,CENTRALE,CINKASSE,287.0,0.0,5.0,1,0.3274326301171746,0.7507808681904463
YKQR8JJKKY4LGMZ,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7772077882328762,0.3903351537812889
QH1R8JY89UXMWYB,5847.047642445502,198,1.2488420134520963,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,group5,group1,group7,group2,group1,group2,group0,group4,group3,group2,0.07446140550397773,0.01651312709575392,5.507635010552737,6.900831638458157,0.18635250606632914,1.0377735772956829,2.2810024820735713,8.543261157268025,0.7735004504880473,0.6971988772356003,0.11145254872981414,0.9289830700136325,2.9770444707047505,1.8198087638644855,3.8904013714696912,5.386293790580068,0.42077002509252814,6.737076758681039,2.4686975577273134,6.641250782758479,urban,SAVANES,BINAH,34.0,CENTRALE,YOTO,278.0,1.0,4.0,1,0.9879150112257264,0.9179442681673581
G3JK87UVHBR3VJH,5619.87103756386,199,3.6130477181757095,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,group1,group2,group7,group3,group2,group1,group4,group7,group0,group2,0.9547828223866567,0.27194421184514816,6.650973126159697,4.664286516440838,3.351647095541404,5.224949445824423,4.451718522461295,4.937950142598312,1.3888000353157954,4.492026573802546,0.32547194919852696,1.7187844675080572,1.5721040924216316,5.213245924809784,2.1072576538660783,6.230717633191522,1.6739631911172115,4.4065663633684276,0.7812191103232463,2.428987013684493,rural,PLATEAUX,KPELE,131.0,SAVANES,YOTO,247.0,0.0,10.0,1,0.8824939951429498,0.206922763007094
WO0T2AJ5ROPT9EE,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5119639989029006,0.668673656352662
L5U58Q6W7R5MFES,4813.7981307631135,201,4.004315897103798,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,group2,group5,group1,group0,group1,group4,group0,group2,group1,group1,0.5221691573379657,0.8271088095981272,0.1884013774936184,6.901417294563964,3.467832666082929,4.451389965221441,0.7649080335703626,8.109664597208779,2.7423482336804677,1.266827175587311,0.6209644570092989,0.9392446767605382,1.9418892816543087,2.9808083311875535,0.7884083112551057,5.007457640689889,6.173203928583455,3.039558594316496,1.2239496541721433,5.381562038728708,urban,SAVANES,GOLFE,49.0,PLATEAUX,YOTO,174.0,0.0,1.0,1,0.32145198045078216,0.9228494204818015
VHGC2ETT1SBR8QD,7608.227695761918,202,1.5622078660594916,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,group0,group3,group1,group0,group1,group5,group4,group6,group2,group1,0.31390080282973054,0.30349664449695146,0.8399524322958491,3.4773647065092748,0.04552296622162011,2.9870529343887573,0.3536961944849326,4.334888489063034,0.25124024839941594,2.6361359281415715,1.7439076586300974,2.919713618283376,0.19116056114366398,7.491469687679057,4.349445207414859,0.19899545497113813,4.264217077676299,6.816134670777723,0.4808743806403637,0.375968764282546,rural,SAVANES,AGOE-NYIVE,317.0,KARA,AVE,164.0,1.0,7.0,1,0.9430498781021563,0.5439586665698035
95Y57VTS8HNJS3B,6627.905579040222,203,1.6589243849652155,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,group1,group1,group5,group5,group1,group3,group1,group7,group2,group2,0.7640743180488325,0.5113189459194619,6.899480126503864,1.6579625093268113,2.2239003048471244,6.694963099657268,1.8550810310119212,6.291319482924477,1.8590100426324314,4.7390921043019905,0.43607815189126176,0.2043109357645997,2.193057801055067,3.3906047310580725,1.9499108979221234,0.02930372360323652,5.634352488264189,1.056800959254356,0.83155775244175,7.657356710333806,rural,CENTRALE,KOZAH,295.0,MARITIME,BAS-MONO,53.0,0.0,6.0,1,0.8508535693711312,0.02087090086608312
5N827UNDQMRTUAU,2702.042409291038,204,3.7027516227058586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,group6,group3,group6,group6,group2,group4,group0,group1,group3,group0,0.6077917796016388,0.6056454963991539,4.8421921512513695,0.7168270030848598,1.8870937617528343,1.9576658303527978,3.654142005657728,6.865472356329461,0.688806625140786,1.7997728268449276,1.4770647537200492,0.7280221732850092,2.006516512660115,7.115996792523863,0.24412614144547629,4.022152193957646,7.520860510786607,2.4036098960210497,1.146049769145745,1.054848945347553,urban,PLATEAUX,MOYEN-MONO,260.0,KARA,TCHAMBA,344.0,1.0,10.0,1,0.4094252427751882,0.400200927592833
SK8TFI3HTS3MEAJ,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9763446697612733,0.02319878396054964
9E3OAGRDE5Z9XBL,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15161592636489485,0.2831857847154625
NKRO91G0Y6MO4FA,3464.623067935565,207,1.4970018470803277,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,group3,group3,group4,group6,group1,group1,group4,group0,group3,group2,0.0356414851914747,0.3954687420870092,3.8387981362304444,2.2573235711682162,2.2565743146682786,4.758153938272021,0.6565569806367033,8.843672484210837,2.0962729848042256,0.9602783552839911,1.7316806127629718,2.4553510620363452,0.4599279064134698,7.578428510731059,0.9954531301165517,4.7081315032621625,0.1323293432109649,3.618141991181014,0.4233265563379107,4.570941335832349,rural,PLATEAUX,TCHAOUDJO,214.0,MARITIME,BASSAR,386.0,0.0,8.0,1,0.821403640127487,0.5435866217026236
IJBIEG49OTX2SDU,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17459881860529491,0.7449457543885925
MGE95L5ACE02DJD,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6788053778579387,0.9748689503709901
ZAADDI5QKR2KCJG,7040.3871653759115,210,2.2014277328209633,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,group0,group5,group2,group6,group1,group6,group2,group8,group1,group1,0.7709888911324393,0.050895414326836086,7.240227921882012,7.387863749140992,1.759648455484636,1.3485659801012289,5.491142478163817,3.990560935948139,2.595593378874047,2.186594305135936,1.332874674989593,0.9873753125210101,1.0291641433436571,0.6242017600530012,4.752104255164045,0.6650638680725747,3.470815105368077,1.9483962528150003,4.3952742868102055,1.0643979945569804,rural,MARITIME,KOZAH,226.0,SAVANES,MOYEN-MONO,202.0,0.0,5.0,1,0.07855878723032328,0.43551950043695653
DU8QK3BFZ3Q6RQ0,4048.40020330086,211,2.3601100806030515,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,group1,group2,group0,group0,group1,group2,group5,group0,group2,group1,0.6261199622183852,0.6472375276260921,4.52653134588171,4.205412810631324,0.6835390797337508,6.01344509200106,2.6404502278725905,1.8562815470631302,2.937451857403127,1.9099913526724221,1.3286808716373222,0.13401972353854963,0.1881078998766217,5.236760155771572,1.6684755717835529,7.774523683600377,0.7009272065405252,0.7448209846080914,4.623429371432185,3.348011049358247,rural,MARITIME,OTI,337.0,KARA,ASSOLI,48.0,1.0,4.0,1,0.7175547575061998,0.3687976220787279
Y6BMNPZY3RCFAQ9,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8825544893459732,0.4004169356801902
U0SD76MLKQW8PGL,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.12150293351361241,0.18233877303052415
BZIDO1U5VNUU2JF,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3931831064911575,0.9267976634470426
L98BV8BOE22SYXY,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9120362665571764,0.8936061562141899
ZSBRD7KUARDTY1A,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43539697632898144,0.6550772897072399
W2TJLNBFO4CWJO6,2314.4231166835175,217,3.497933657451582,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,group4,group1,group3,group5,group1,group1,group0,group0,group0,group2,0.40276177686173864,0.7600610247984677,1.3255737932501201,6.16584470541958,2.3809108103998993,5.5169149707952165,4.4613172390475455,0.42706996518677676,2.579749912661738,0.008176360499878577,1.7098604092400538,1.875570232408942,4.770696156388285,1.9700821511813533,6.19023039662159,5.1245693891880775,5.087871291608407,1.9730443650148177,1.6549783112662881,6.1327439886398984,rural,CENTRALE,AMOU,85.0,SAVANES,KOZAH,270.0,0.0,7.0,1,0.9324399565093741,0.07967855557925696
8SPYH0A8BU7TK0U,2782.50858732485,218,3.229284539073264,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,group2,group0,group7,group5,group2,group2,group3,group6,group1,group2,0.8321738857533159,0.8084542937118729,7.079353260672002,4.4483838971774,3.8968776119852553,6.06464533756711,1.332515420725874,8.388398685005214,2.0282815137271566,2.4724072337690126,1.840808124702197,1.7145583302006693,4.863324405028562,6.941458548622395,1.8449434961818758,7.6524026488730525,3.0902561826711716,3.918625453851165,3.4740315630660445,1.2387414091914648,urban,SAVANES,VO,51.0,CENTRALE,LOME COMMUNE,378.0,1.0,8.0,1,0.011542800284894184,0.4202391257842941
BJ2YQQHRADQHBZP,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3123818613100313,0.4821438477579165
MJQTYKZET2JLN2K,4098.182637836895,220,1.999480238600083,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,group0,group1,group5,group0,group1,group5,group4,group5,group2,group2,0.7476915812707049,0.6127224819305633,2.7394298821951493,3.872095271847371,3.82058210797977,5.859643448523494,5.907182210795062,4.970107239791755,0.02470066746850641,2.203510877642399,1.1452054338366937,0.6488813022307799,2.9141250785584276,2.5947099014531245,1.4905034754000646,7.922509669601792,1.4474488546690214,2.070861042927297,2.0062262849936414,2.832417519876726,rural,KARA,ANIE,173.0,KARA,BINAH,288.0,0.0,10.0,1,0.5759940102511999,0.9243103610441656
WDVBLVZ2CLVC2Y0,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21794523317188674,0.018930054696983056
LV5DCLML31T0F51,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9417889516820113,0.623722436183386
N5HXEMC58Q4PFPO,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39316003857678383,0.27175212620240896
GIFGRU7NI1PPJ3C,3968.416597368713,224,3.12479409337376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,group2,group3,group5,group1,group0,group1,group1,group7,group4,group0,0.21002113760000762,0.2004008877466935,4.866358310925334,4.309189377722808,1.786770926906832,4.8111266479614665,0.9738187922049182,2.276014981495302,1.8894403575818277,1.5406569682668607,0.26192105761995377,1.3812720440164437,4.249803166546503,6.8323849116944615,3.3385855842003345,6.56676765057835,1.426537077256576,7.799842785369541,2.177763504873871,6.800390685624379,urban,KARA,TCHAOUDJO,25.0,CENTRALE,HAHO,80.0,0.0,4.0,1,0.8853376074179037,0.366518608049184
EZW14P4X3YHX87V,4242.151460437825,225,5.9901838820840005,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,group6,group4,group8,group6,group2,group0,group1,group5,group3,group0,0.31135996782446984,0.16681303505606793,0.08257683501498292,0.8911136704108724,1.4092839878752557,5.971147931514675,4.4405977062691,5.010686446865995,2.236741312666331,3.7328315451972625,0.7003889897729765,2.9061095181025376,1.0070711667250587,5.181954228442554,1.4819123117997783,5.5123443079118815,5.545751763535871,0.7763105871336246,2.2120077564559724,7.107246081388365,rural,MARITIME,KPENDJAL-OUEST,114.0,CENTRALE,KERAN,124.0,1.0,9.0,1,0.03912424090930311,0.00853769796328252
4Y08RPGUXADX6E1,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6097125595656349,0.2051946585631933
WDZPWX9T317I2NS,7305.199062752348,227,2.02038464383038,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,group7,group0,group4,group2,group2,group0,group2,group0,group3,group0,0.7681034470362742,0.389591884780517,5.5626523116400595,4.270924370342413,1.0362932038886887,2.3189113884289756,0.960557829036409,4.482145051216412,1.5528668781639121,3.325075140762637,0.07114753335391999,0.10498877739191292,2.3054680496156776,6.579903038501303,7.079467829867592,7.22355361354999,5.985715030487851,2.107053226956122,2.311498493725037,2.3965662092060436,urban,CENTRALE,AVE,45.0,KARA,AMOU,59.0,0.0,2.0,1,0.23978452774560477,0.5717305081381668
CGNDTLRFXEFLTJU,5939.493708022654,228,5.624215280650595,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,group5,group3,group2,group7,group2,group5,group5,group0,group4,group0,0.8327677746832686,0.8257018839775753,5.728833738355615,2.119707330424424,2.7821541998204093,4.955385668284689,0.41542984905625624,6.704618881616275,2.5111925873839978,2.803795428317262,1.0781691853307396,0.5835743445208899,4.158139065411474,0.8608231590858786,0.5051302321943432,5.861313177776858,7.379025450469824,3.7113697882765986,4.554165990489977,7.961930303198888,urban,CENTRALE,GOLFE,278.0,KARA,LACS,89.0,0.0,1.0,1,0.12029053572771542,0.4959260286836039
E3YHH89EY07Q14P,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30625540944155205,0.10782113477452204
XIULYGRU6RUCCII,4219.569237999694,230,4.192002101316225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,group4,group0,group7,group1,group2,group4,group0,group1,group3,group0,0.1962721452328341,0.2556737531071943,3.986146067198998,5.787012771888257,3.372607225035313,2.4771559942825685,4.080952902555203,4.372616327565136,1.2767953892575001,4.119410207041985,1.0301974319473362,0.997668131689742,3.455324878257968,3.4370463415875214,0.49420362357757686,1.8731361970840883,1.8606133715331286,8.545726947752652,4.058170886628519,0.16152737648165694,urban,SAVANES,VO,282.0,KARA,CINKASSE,267.0,0.0,9.0,1,0.9851816700382059,0.4050352532257735
UMXKJ2VA5L3PD13,,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.595756763239209,0.7866576793663217
X57JHMHSH65EZ6H,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5983961773226935,0.1713057616388236
T72ZJ29WHTUADBS,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.12830293799431247,0.43753097767126803
WX6A5RASK75ZW53,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47917477814026865,0.8846008636294661
WA1M0ZZRD1FYA8U,,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8195904382695585,0.19484013712094195
GO6JTPRI93IL4PV,5987.417724761832,236,2.5794192197197643,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,group2,group0,group0,group7,group1,group0,group2,group4,group3,group0,0.2960583113570098,0.6856317967863201,1.522978394367307,1.9945639505314698,0.6369627830490243,6.681038230311941,2.1648450847916303,2.77252787166086,1.5220247491082035,4.657237377271024,1.116699496702387,1.7241662261206896,3.991220681349517,6.580882696898525,3.0837408495404786,3.0082445155861883,5.546275594674965,3.5277178776668743,4.530889786217936,4.442465639592916,rural,CENTRALE,KERAN,54.0,SAVANES,AVE,352.0,0.0,2.0,1,0.48253575448795116,0.2098684776832973
KGF8DRE4Y4DJ9VY,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9124072888835787,0.4908372701777871
6HTMW1Y5Y6QV03V,5759.89465313601,238,2.802820348989381,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,group6,group4,group5,group1,group0,group0,group0,group2,group1,group1,0.5894927784159327,0.5273703588749223,5.1121726513751025,4.683246702227631,0.012811913958808763,0.6137266283616664,1.7351102634714142,8.481186539372846,0.9142125908107432,4.525773415846168,0.26898095583097836,2.5296501843477994,3.7324558933285363,2.8457650038887623,6.111839238193867,6.377054146262586,4.816439470844205,4.690868029967012,4.764856359074417,5.473068692944057,rural,PLATEAUX,AGOE-NYIVE,250.0,MARITIME,CINKASSE,97.0,1.0,5.0,1,0.1320841170648771,0.5935471012290767
5VYLYQYNGJCJ1SJ,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5643423369346415,0.34471898131837886
E4RB6TFDEQ8A695,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21786651013997727,0.2637616295515972
1KSWKT4HULI4QTU,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28238207274839366,0.6305482994491938
QVEXA1N6G1979S4,4696.029445989418,242,2.25252959668591,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,group2,group2,group0,group3,group2,group6,group1,group6,group1,group0,0.6906399502126443,0.6133991072547129,6.486553725057545,3.7573361030628414,0.8206260608176095,4.339878829527312,2.2439275525034423,2.5615811720867887,0.03796280559814169,0.6950287096837149,1.4575402158300872,2.8399800270215247,4.902337844682037,6.1911028973367666,4.400614637071793,7.057216038507253,6.610573060783505,0.8098931357148278,1.5783637011968998,6.384774956623939,urban,SAVANES,ZIO,295.0,CENTRALE,GOLFE,352.0,1.0,5.0,1,0.39361365159349626,0.3869247420534341
9HC2ODUL5QVO7JB,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3306273599830941,0.847682678413143
0V91TZRV8IHLB64,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23919449354301958,0.2430704016641847
21TCGLND6GHBRSG,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3049957081103777,0.8107545784666744
99LRQJHRKZ9ZH9A,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9716207299466005,0.8216878471997336
3KM7TU6AZCHQT04,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6384554882329714,0.24474169156144399
5PHCSFDGZPBD8EF,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0037232688794012203,0.7288373470516305
9KELWTWGPCPTVFW,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.05141520077068584,0.11766115496144691
XXY190E593UG38M,5414.007192600194,250,3.7674425848365036,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,group5,group3,group2,group0,group1,group4,group0,group0,group0,group0,0.7148803002030575,0.7630021951879117,0.30833968666939615,4.439372253121807,3.86564986051496,8.306039832169926,3.0114547077865716,4.919081525059701,2.2751718201653395,2.6347740943970166,0.2004014124861453,2.469187833353008,4.262382282641716,4.315039682251786,5.007499546688114,2.914719975275829,3.5110300295720096,2.7685925027064853,4.984836336868256,1.6211241333280295,urban,KARA,OGOU,80.0,MARITIME,AGOU,330.0,0.0,10.0,1,0.07531490514535955,0.33402993432014305
CGDN07EKI2UD7W6,5485.393660160552,251,2.0070715949488704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,group3,group4,group7,group7,group2,group2,group4,group3,group0,group2,0.9241307875684935,0.4806774769808473,4.22630123321446,0.16993930274862468,1.9517544912162972,4.071684288815659,3.4321309214181515,1.1137667585615187,1.3881600413829884,0.8584824724833867,1.5571934338871078,2.102479612598566,2.8565799447691527,7.509385764434069,2.7494021790918257,4.0919253693553275,4.9588844012405,4.058034147680265,2.27340526264166,7.06095337989499,urban,MARITIME,KPENDJAL-OUEST,64.0,PLATEAUX,BINAH,180.0,1.0,4.0,1,0.8607658367822362,0.5783597754961195
