phone_number,consumption,uid,weight,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,cont15,cont16,cont17,cont18,cont19,pmt,rural_pmt,ppi,assetindex,milieu,region,prefecture,canton,voter_region,voter_prefecture,voter_canton,formal_occupation,occupation_poverty,age,age_group,gender,ethnicity,religion,children,disability,marital_status,any_vulnerability,fsec,own_phone
,1416.8650490953999,104,3.2037699180797397,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,group5,group1,group2,group4,group1,group3,group5,group1,group3,group1,5.369676465151131,4.335408981367112,3.904961319214604,6.2577312444423985,0.42447099570187585,0.5371277402623444,1.997333390991293,5.834806926493273,2.603450709659215,4.277051291698738,1.4362014860383434,1.8653477955772972,1.295306334387564,6.301537615313769,0.4939927580179728,0.038419843568287315,4.93526429138356,1.2638439615884738,2.501870883278836,1.880472461740414,1546.5950860874054,1756.6589281324736,1665.9758151689643,1783.4334614963348,urban,SAVANES,AMOU,76,SAVANES,PLAINE DU MO,72,1,5,19,60+,F,Kotokoli,Animist,3-4,Yes,Divorced/Separated,Yes,2,1
,295.5637234846455,105,2.251841071156722,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,group4,group1,group0,group1,group0,group0,group8,group0,group5,group1,8.676956970745708,2.794693541674526,5.455921809345041,4.70546716799881,0.3959462136901515,0.08244424150558194,2.67881729520023,4.308035904357746,6.738460815286379,0.10778012753674959,1.4325162640210904,0.27080073997817067,0.756300344569091,5.5630509231862835,0.08282525763373505,7.511399794629412,2.4318433617778967,2.132516947646273,6.950307857454575,2.985353545181265,862.7444727269368,1093.0777305595207,1133.2995594506433,956.5876310032946,rural,CENTRALE,PLAINE DU MO,339,SAVANES,AGOE-NYIVE,81,0,3,93,30-40,M,Moba,Animist,3-4,Yes,Widow/Widower,Yes,2,1
,973.1327036663871,106,2.652410544330979,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,group6,group2,group6,group2,group1,group5,group0,group1,group8,group0,2.971793605799098,0.5527935054542338,5.037895182339378,1.152132620849034,0.6310709595373456,0.5390733637640552,3.9004053896786663,3.3251988247939823,2.064337218537478,3.5701473491799334,1.0307994806620213,0.5044720395376596,0.1897040385930724,2.687669841151783,0.0270001859107305,4.108976444260197,4.428417411504908,4.889650562429772,0.6612986413714843,0.2026230423552362,1445.733273421585,1146.8916101673349,1375.4339776791414,1575.812590830229,rural,SAVANES,BASSAR,44,CENTRALE,BINAH,113,0,1,94,30-40,F,Kabyè,Other/No Religion,3-4,Yes,Marriage (Monogomous),No,0,1
,277.07039762933135,107,4.214596359183396,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,group4,group1,group6,group1,group1,group3,group6,group1,group8,group1,5.517419723881151,1.2341480916283665,5.177944147583176,1.0771606580393212,0.9672427948537616,0.6498467440387858,5.423895710047195,5.568181188963847,0.6234267583653202,4.716237628424614,3.779578713971542,2.3725718576150348,1.9288077294238941,5.906575466851651,1.7135175292706406,5.502758761728948,1.1833408783217891,1.6962129087475308,6.03376991989136,0.514570086655064,785.1518932726847,1074.175573035422,587.4616929257259,362.8227398110673,urban,KARA,ASSOLI,21,CENTRALE,KPELE,201,0,2,33,60+,M,Moba,Muslim,5+,Yes,Marriage (Polygomous),Yes,0,1
,1111.3016886356827,108,2.4201079349037755,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,group3,group1,group5,group5,group0,group0,group3,group0,group3,group0,1.1936180018227351,2.46693964407,6.823513109618907,1.1407353601650458,0.050365277709341294,0.5943246217694587,0.45062003061339784,6.318156143013681,0.7551783871849018,4.165233149414154,1.9420264349571998,1.4212304651862353,0.40910715128107844,3.21033907633767,1.1127187834571763,6.068881307344881,4.843306812656505,4.734486847669983,0.9870453794134209,2.5900904014167714,1297.0495243296898,1165.512735292995,2089.773503282779,2577.2883591044674,rural,SAVANES,KLOTO,31,CENTRALE,AGOU,271,1,4,81,30-40,F,Kabyè,Animist,1-2,Yes,Marriage (Monogomous),No,2,1
,2293.3281977687298,109,2.7309785697774016,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,group0,group0,group2,group2,group0,group5,group0,group1,group6,group1,5.5700590580291,1.365411183687888,3.766087584341373,6.523374505699684,0.7020196922293606,1.5125004778654199,6.704541039301866,1.2518565256422474,3.2359957239500337,3.2414804514399704,3.635245586772653,0.21753839472621905,1.9974816582510497,6.435943062713191,2.3054806524161484,6.38996425083908,4.167881795743532,2.8225370301378456,1.764189657004577,0.15413350888233834,2469.466693159029,2652.1750738791493,3069.8861932979944,3418.95514197365,urban,KARA,VO,37,SAVANES,AGOU,170,1,6,19,50-60,M,Ewé,Muslim,5+,Yes,Marriage (Polygomous),Yes,6,0
,3149.0563367524405,110,2.7705131619056527,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,group6,group1,group4,group3,group1,group1,group8,group1,group5,group1,7.515552315505146,4.059911876875504,0.3830227938120845,1.4928936073748393,0.9427810808778181,0.7408284638306879,1.1328078264839139,2.6076976415504713,3.7341132650311257,3.882936199937976,2.4833959149775935,0.6833516698740398,1.4263890409187723,3.2190935246153125,0.8033242123380137,4.5707714845661105,4.430694804883647,2.6279881174711397,4.723282214059726,1.250079092895521,3229.573301117847,3219.8971572971814,4200.786484061139,3950.3884924035497,rural,CENTRALE,DOUFELGOU,366,PLATEAUX,ZIO,283,0,1,24,40-50,F,Other,Other/No Religion,0,Yes,Single,Yes,0,0
,2021.4911860496497,111,2.6240293519560085,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,group4,group1,group2,group5,group1,group4,group4,group1,group1,group1,4.564405574824924,4.940291178218673,6.262690239306302,6.164876720738841,0.1456049158691508,0.7520491551573287,4.294902804641327,6.871417484924872,5.528032536506254,0.17616527563711126,1.3850769281198194,2.778387530705058,0.647724771391732,3.983685137684416,1.4419859356344622,7.7053370645684645,0.830360033717234,4.910047383929075,6.930042349457547,3.788764870378216,2496.0408648325592,2679.524492495018,2216.555077325723,2382.804523634637,urban,MARITIME,CINKASSE,270,PLATEAUX,AGOU,340,1,2,39,50-60,F,Ewé,Christian,0,Yes,Widow/Widower,Yes,5,0
,870.718336751936,112,5.142650866203395,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,group0,group1,group5,group5,group0,group3,group5,group1,group5,group0,8.464041794345807,2.6272581449816435,4.297563593403467,6.2686763132236685,0.07347262178420444,0.29481606688777995,2.947522227048883,2.8810366337213513,3.4006286173727793,0.6239006162026006,2.0368852703583715,3.059202184961809,1.629493871868797,8.76770235038803,1.1148496388158833,3.6516487968748033,2.921294834312312,4.726892154816843,5.063278241456917,0.05906893549614889,1126.376388626429,954.567616666725,988.381840359552,2144.6654736317487,urban,PLATEAUX,LOME COMMUNE,308,MARITIME,SOTOUBOUA,230,0,8,72,30-40,M,Other,Muslim,5+,Yes,Marriage (Monogomous),Yes,6,1
,2123.2858620270667,113,3.728926675331982,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,group6,group1,group1,group3,group1,group5,group3,group0,group6,group1,5.124550182590748,4.736808618343348,0.029723595335721664,6.32461707730159,0.6422317848945098,1.3788502199083017,6.562768110461882,5.220124685752375,6.741237205392121,3.3358414712518196,2.3730797430257136,3.743044843773121,0.19427155963891418,8.898332194035673,0.028594306080181875,6.403667009374249,4.265338485100234,3.8243178279543755,5.06465972304207,1.025712285454051,2501.5568384687053,2572.0413379012903,2660.613577058112,2992.3325609171,urban,KARA,KERAN,58,KARA,AVE,174,0,1,26,30-40,M,Other,Christian,3-4,Yes,Marriage (Monogomous),No,2,1
,2027.2236225019535,114,1.091849472149363,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,group2,group0,group2,group5,group0,group1,group3,group0,group2,group0,8.769627419516787,4.712991276219494,1.3169951999855112,2.1137503670441884,0.7025215596254001,0.23680322098782702,6.620285280633734,5.248086129114311,3.8624777775765367,2.025951516913413,3.6320095316555996,3.6273472462871648,1.1706748273882188,4.735945719118082,1.3499008335213976,4.3658838884876845,0.21821308095886505,2.386537037414281,3.1812225161636327,3.533919596696154,2314.746357830952,2381.3710794407816,2525.344308486161,2527.7629994212784,urban,MARITIME,BASSAR,247,CENTRALE,SOTOUBOUA,213,0,2,75,40-50,M,Kotokoli,Other/No Religion,3-4,Yes,Marriage (Polygomous),No,4,1
,2669.5175828609263,115,4.707893152764019,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,group4,group2,group4,group3,group0,group2,group1,group2,group8,group1,0.22991117448520149,1.225083817159534,1.3744177154798214,5.257995700053609,0.8159864322988131,0.09853944206037069,7.696850291392874,5.825041683227438,6.75501412895526,3.738117553716369,1.6519487703242572,2.9079960701695056,0.688408809304863,5.250068761162104,1.4281180604633694,6.2777387207529785,0.4733140662486329,3.7958325141998976,6.58150880544144,2.2807893131773245,3045.3162554839378,3298.1638440197753,3528.311359576942,3408.6228281046983,urban,SAVANES,MOYEN-MONO,214,CENTRALE,DANKPEN,196,1,7,19,<30,F,Kabyè,Animist,1-2,Yes,Single,Yes,7,1
,1725.5515317148195,116,3.510848915178367,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,group2,group1,group6,group2,group0,group0,group0,group2,group3,group1,1.9847123707338588,0.9956035074921765,2.3899392779053192,4.145952745391009,0.09218056968288257,1.7734003500001825,5.097605908063949,3.733586353576695,0.9946274978194166,2.637047131448687,0.14555553945767885,1.1372559421300745,0.4840630791591565,6.587672448681856,1.932789310854215,7.781402825441089,2.5777919794025346,1.8332959344111344,5.158096217722538,1.955128913583727,2257.488301762642,1787.3984136610893,2084.787880865562,2460.5928581342187,rural,SAVANES,CINKASSE,97,MARITIME,LACS,197,1,8,91,30-40,M,Moba,Animist,3-4,Yes,Marriage (Monogomous),No,5,1
,2945.8593081545723,117,4.894466158007832,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,group6,group1,group0,group2,group0,group0,group0,group2,group4,group0,3.995069025121047,0.1369083314959496,3.6734384325084224,4.3291721681067115,0.5956004308639314,0.44855433743381545,2.304284804310166,0.09953029820435333,3.7260789394611553,2.6045103588321523,0.9783139034613151,3.0996858028071226,0.5823831628409559,0.4583763133606156,0.03406121621430325,4.169506602943512,2.9808631765353164,0.8759851998662821,0.9542002651875574,1.5832048353243837,3733.165699203796,3452.5684700649676,3942.5171277393306,3206.360953302163,urban,MARITIME,TANDJOARE,276,CENTRALE,EST-MONO,339,0,4,85,<30,M,Kabyè,Other/No Religion,0,Yes,Marriage (Monogomous),No,4,0
,1343.415922204068,118,3.472818177435297,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,group4,group0,group4,group0,group0,group3,group6,group1,group4,group1,0.8992140706668822,1.8237075108381977,0.8739970535646999,4.850895385839241,0.4087176265826298,0.2715105848281849,6.713988042995182,2.0034989114125827,6.979645046181437,2.37558904713503,3.2689005605388766,2.6167381096574047,0.3072413959214031,4.54965868285674,0.8704190452239173,5.302452062407273,1.8225566531130455,2.6724419967073034,6.111205660171624,2.6779927704631095,1909.5280146787077,2004.6329576701582,1657.3620288641894,1604.9688656032304,urban,MARITIME,KPELE,11,CENTRALE,TCHAOUDJO,133,0,6,67,60+,M,Kabyè,Other/No Religion,5+,Yes,Marriage (Polygomous),Yes,0,0
,924.8461371673121,119,2.554188764930627,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,group2,group2,group6,group1,group0,group2,group1,group2,group1,group0,6.044855015398416,0.557477057067553,3.2005145835774034,2.534700612198244,0.8213227573455453,1.0307762599554517,7.4208418822760205,3.727188844625322,5.637334657288857,4.543875322122581,2.4815708689403535,2.5273739240029647,1.700601248444082,2.1263082501933384,0.5365151551499219,1.5050812859614444,4.767783712949053,4.875733767045852,5.1707064225080535,1.347848120136271,1108.7541249964188,1141.0067028453009,1297.7113914002375,1603.9941885600708,rural,CENTRALE,VO,286,PLATEAUX,ANIE,197,0,3,86,<30,M,Ewé,Other/No Religion,0,Yes,Widow/Widower,Yes,1,1
S5B0KH8CS4HJSC1,1678.0676452191287,120,5.196442053009415,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,group6,group0,group0,group5,group0,group3,group0,group0,group6,group0,8.08147292054348,4.144017537835557,0.9975006304769467,2.3918298018258657,0.17811136763547963,0.9954277459008178,2.34534411930513,3.7069750084173934,0.9644143373287396,1.6162204230038983,2.1249233005537103,2.1736918422332505,1.492059281021851,5.83980224409476,1.2235835206735652,3.6180173463114205,0.9914988454353152,2.484864693867111,6.939638468744249,2.9788058899659675,2276.046652305501,1811.7040423792969,2520.5121311067874,2265.8384133830514,urban,KARA,DANYI,387,PLATEAUX,ZIO,35,1,6,96,50-60,M,Other,Muslim,1-2,Yes,Marriage (Monogomous),No,2,1
WIL8C5YPCYWV3XF,2982.487109791177,121,1.866725113373275,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,group3,group0,group6,group4,group0,group1,group2,group2,group4,group1,0.001239083862925927,3.393093358968448,3.3250157703317678,4.382174102673491,0.029057853403335554,0.9220932238324178,7.9340519115734995,0.48244528753626337,5.410129477081711,0.6646789708080919,0.6851348650375031,3.932162656723946,0.9212499547237827,0.5660392543252912,1.5915880049885072,4.788813578840556,1.2756376837234085,3.1296504230890507,5.884982957493938,2.795479807966478,3531.8689793310095,3429.4747557278065,3350.2190658420786,3068.4614630386905,urban,MARITIME,AGOU,344,CENTRALE,TCHAMBA,114,0,5,50,50-60,M,Moba,Animist,1-2,Yes,Divorced/Separated,No,0,0
PC9V8RF80Y6DN8T,2340.5663740114564,122,2.3913828488468383,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,group3,group2,group2,group5,group0,group1,group2,group1,group3,group1,3.0432028059374687,4.007548248181674,4.464599126691055,1.1345629471518592,0.1874507399079085,0.03786231649729044,0.4237768640521997,2.890070849166253,3.3014473874318444,2.1624650832173087,0.7218348399323342,0.9326931856009271,1.5205988466398281,8.30212371247032,0.04900187770498443,8.100614762960223,4.496024345206207,1.0110297105890926,0.10945586048291123,3.822301409106323,2479.2925118545472,3047.153445717111,2614.34269166244,3141.0863049556874,rural,MARITIME,TCHAOUDJO,384,SAVANES,YOTO,184,0,1,30,40-50,F,Kabyè,Christian,1-2,Yes,Divorced/Separated,No,0,1
Y6GVBX8YN5JAQC0,1596.9307591055071,123,3.42073941278856,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,group0,group2,group1,group1,group0,group2,group1,group2,group6,group1,0.9049246131153198,4.310498091101207,5.485400085769346,6.227612054953028,0.5347070253310515,0.23991817187290798,4.71548344807861,6.11276603508437,4.022675601485412,4.434008266564446,1.711016874137595,3.4328048802018682,0.4992842322490383,4.3555398824445355,0.2610527209759901,8.635600688070095,2.69625417325459,3.824854379454946,5.117616460056852,0.822617196127629,1784.1179034425504,1988.7501359062142,2311.391895434961,3138.364114819332,rural,CENTRALE,MOYEN-MONO,156,KARA,AKEBOU,148,0,2,71,60+,F,Moba,Animist,5+,Yes,Widow/Widower,Yes,5,0
CVDQQYAPUTJ50GL,1608.516533120693,124,5.299355929836953,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,group2,group0,group0,group2,group0,group5,group4,group1,group0,group1,3.8842618195791423,3.092082626771588,5.283217811356792,5.8017337211091755,0.4414610497204873,1.500222474995909,1.8168159495573981,4.169647253682252,0.3428683673706229,0.5654425419601072,0.41952948980633087,3.595498514229702,1.0549402869710847,0.55303304933296,2.5731665991962505,3.455069213127529,3.9157303034107627,3.4300694518010673,1.0677494235558243,0.3944849734023541,2281.7892616601193,2406.5589823777605,2191.7128647183695,2515.4222918509913,urban,KARA,KLOTO,206,SAVANES,DANKPEN,58,0,1,24,50-60,M,Ewé,Muslim,3-4,Yes,Marriage (Monogomous),No,0,0
X3F2AJ8RDX0CTNR,2097.463379538285,125,1.576060109269808,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,group1,group2,group4,group1,group0,group6,group8,group2,group1,group1,3.35666282420859,1.8339243000860972,1.3551059950198288,0.8150802168440691,0.8945117580884522,1.0660270576972113,2.1963552035092375,6.534348398855362,3.705163280310548,2.9719524633377152,1.5854068869981854,1.924887991353685,0.057924799343082034,7.749173349053147,2.466948114769543,5.8146233465070996,1.0238655829595618,1.2287371017357467,5.636747902976722,3.590204511257427,2358.211587422244,2541.9694261085306,2238.2119278658574,3114.543835112086,urban,MARITIME,WAWA,150,PLATEAUX,KOZAH,144,1,6,54,<30,F,Ewé,Animist,5+,Yes,Widow/Widower,Yes,5,0
I4CNI3L9R1WXBOP,1447.7439091243657,126,2.693442351880099,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,group3,group2,group4,group5,group0,group0,group8,group2,group4,group1,8.855674945705232,4.535228183905321,3.068711369074859,4.105632365919422,0.8057178751385914,0.8685709190386257,1.492044185759017,0.9562696541852708,6.138631004956912,4.844972091936667,2.918431348155794,0.7899641785729177,0.9661728918155326,5.016162452288699,2.1560015166558157,5.058665515773962,3.437600452358156,1.6090870267455104,6.030005223853663,1.1468275799865002,1593.0045513499479,1885.7801361439274,2444.2379543058314,2421.1837676319296,urban,SAVANES,AKEBOU,141,PLATEAUX,CINKASSE,139,0,7,66,60+,F,Other,Other/No Religion,0,Yes,Divorced/Separated,Yes,4,0
KQXN1CVXFRAHYBI,1780.3400726917398,127,3.6612008955337343,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,group1,group1,group4,group2,group1,group3,group3,group2,group2,group0,1.5353836802074534,3.88569256774612,2.9286156007561224,2.5256304194715957,0.8128990674957739,1.7895587769367618,4.547212248967711,3.7061191519261776,5.887185111136665,4.1709997286037845,2.792572337681203,0.4836300511420881,0.12822994433337231,7.979612137001699,1.7634899986127193,5.629534863825847,0.05199289720076994,2.9115674724117895,3.3975780748763666,2.553158510799264,1864.1624940072677,2110.063456555976,2071.98675205209,2507.4921536923594,urban,CENTRALE,TANDJOARE,197,MARITIME,LOME COMMUNE,131,0,1,45,40-50,M,Ewé,Animist,0,Yes,Marriage (Monogomous),No,6,0
255YYO8KQ2QVYAT,3140.0257770086073,128,4.391747794539447,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,group2,group0,group6,group5,group1,group0,group8,group0,group5,group1,7.076748737030713,2.159273014340969,5.1105450833816075,3.1561907685822654,0.37495428576686973,0.16265082047538426,0.624939621194228,3.6781208065695217,1.297677924888883,4.562698220961364,3.6683656778786333,3.6468307389325,0.9777690386411624,1.974754356148753,2.9192864072045706,2.251936038159174,0.5289088363618005,0.006120779184423664,2.8892768320953532,2.4325678438025244,3497.242264684033,3162.0868478186317,4004.4502722587445,4666.986623680382,rural,KARA,PLAINE DU MO,95,MARITIME,OTI-SUD,73,1,1,40,<30,M,Kotokoli,Christian,5+,Yes,Widow/Widower,Yes,2,0
9IFDPYYZO2FR982,3014.7012623030487,129,1.5259703461956762,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,group3,group1,group7,group5,group0,group3,group2,group0,group7,group0,8.266468806435885,2.5063054484260427,4.016155893167882,5.47983364383483,0.49512888397460686,1.4347827507686195,7.122513077499714,5.621988007071874,1.6523229382168596,2.977837317072527,0.749605393553376,0.906288802135808,1.1838127715956395,5.804557057880633,0.8195200412772521,6.814681732518536,1.956400522593147,1.7937826434963706,0.09288108982633947,2.072492140199813,3644.7708466048734,3122.2188329112305,3529.6692282061567,4000.404568134594,urban,MARITIME,YOTO,61,SAVANES,ANIE,121,0,8,76,60+,F,Other,Christian,0,Yes,Marriage (Monogomous),Yes,6,1
4D7AW830SL77XUH,2718.123271585218,130,4.776418163619725,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,group1,group1,group5,group3,group0,group0,group5,group1,group1,group0,3.012334502566228,3.7587411865386273,0.6197214463341295,0.3621465961673098,0.4415883762248085,0.23619716103231547,7.6712661684917665,6.693383656640088,6.569279191037197,4.368468141687231,1.9147908476700106,2.8313907613694136,0.6757395872752643,6.429951995958594,1.9016201729936015,2.260929500479154,0.7303854164269863,4.126026020835065,6.254220926213683,1.882623309481049,3487.409509708955,3017.1784986318316,3408.742735526934,3503.879793390143,rural,KARA,CINKASSE,156,KARA,GOLFE,208,1,10,72,60+,F,Ewé,Christian,3-4,Yes,Single,Yes,7,0
44FCG7OPK6UW0S4,410.77533005619483,131,3.7846054777247438,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,group3,group1,group5,group3,group0,group4,group2,group1,group6,group0,2.9410030739425688,1.830678170935816,1.4785204563616394,2.4713588801224393,0.41771369787618073,0.8703226509866069,5.267199866751533,3.460379195380531,2.744301151929938,1.6614465114935966,0.6578920119229847,2.8613201979785683,1.9285294279427818,5.441836990787053,0.7080355144757675,5.444829651656809,3.0782357334916313,3.8729381833654477,5.66567519990354,0.07145328048748656,676.6852108212487,864.1836703796143,794.6675372163837,1956.5745625786658,rural,SAVANES,VO,345,KARA,MOYEN-MONO,168,0,8,86,30-40,M,Other,Christian,3-4,Yes,Marriage (Monogomous),No,2,0
07VTLUM9NI62US4,1799.3567086074252,132,3.585721996295794,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,group4,group0,group7,group2,group0,group2,group3,group2,group3,group0,7.2434866120379375,3.738233431123944,6.538282441268614,5.658932325931238,0.12519656573564175,1.6758469688346302,2.5649770226439523,4.86517851126235,0.8694298585145225,1.5435545911533173,3.3788906150766134,2.054678240114622,0.17697400893357407,4.216318335495168,0.6440541618980662,7.883797775720399,0.046649063149544756,2.5240048548333878,0.6069264899758009,0.4122513568316757,2430.4160337100084,2261.138997534164,2814.455570577835,3272.228982286928,rural,MARITIME,KLOTO,378,SAVANES,BAS-MONO,145,1,3,93,30-40,F,Ewé,Other/No Religion,1-2,Yes,Marriage (Monogomous),No,1,0
ZI564ORDHWKMXOU,1184.7408003888957,133,2.9043523083609064,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,group5,group1,group7,group0,group0,group1,group5,group2,group0,group1,7.7608327923367035,1.841154082221777,3.1375841379509373,0.3039294618260031,0.9506046394534381,1.923052073090441,1.6187656188527635,3.0383099707906167,4.134416369678351,4.874466101224905,3.829318805600321,0.6787921959525764,0.7521397979871807,7.448492826218062,0.27109046097194966,1.7521576685305404,3.5621878663980477,3.8055733099318068,4.402965671374056,1.0550870870745785,1307.9104444834252,1501.5572967126877,1537.6061787473907,1302.1581504393962,rural,CENTRALE,LACS,360,SAVANES,ASSOLI,291,1,9,71,60+,M,Moba,Christian,3-4,Yes,Divorced/Separated,Yes,4,1
TBHEGZY85HM0E0M,2948.0379166213206,134,2.573235600651775,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,group2,group1,group1,group0,group1,group0,group3,group1,group4,group0,2.586890288545997,2.192969697855542,5.303807147157158,2.0311614951215136,0.8911752226810545,0.5119270920326437,2.217740438736584,6.932408798905819,3.5393287202886383,4.135041970337438,0.10282541736246831,0.9743766300634156,0.2441994075610714,5.259525326170319,1.712850593843573,8.99388648985173,3.624505992109377,1.5747025406612003,0.02997956471463681,1.782124270179101,3197.2811664423257,3194.779363575704,3785.139331487791,3389.3537462853515,urban,CENTRALE,BAS-MONO,131,MARITIME,BLITTA,322,0,5,80,<30,F,Kabyè,Animist,3-4,Yes,Widow/Widower,Yes,2,0
KXO2N8ZMOUMEWAF,1014.1945786632803,135,5.452523103944422,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,group6,group2,group3,group4,group0,group6,group3,group1,group6,group0,0.8134825590601813,1.9165897029280232,3.7022228536425255,2.595845017313649,0.3585690968619648,0.3863188455826121,3.7825832189857085,5.339782267230766,2.6164151478859643,2.744118451312384,1.9154586447828255,0.16723910371523587,0.6273897310009169,1.1698748777547803,2.016979669726962,5.472735003515849,1.1277051875502315,0.46046361858978035,2.1805952655129905,2.486494664489522,1493.3481376695763,1770.4597794864248,1119.84660825773,1318.451071388671,urban,KARA,AKEBOU,224,CENTRALE,DOUFELGOU,318,0,2,31,50-60,M,Other,Christian,1-2,Yes,Widow/Widower,Yes,4,1
ZNF2P2TAYWZ49XZ,3009.373569214165,136,5.96888234694421,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,group4,group1,group7,group1,group0,group3,group0,group2,group3,group1,1.219255284720766,0.4997955350133543,1.888097690330244,0.21556735551354655,0.686121178736953,0.7098161886960306,6.481345691219963,6.020489473785722,3.6958663768412006,2.5833660543881845,3.5277098777195492,0.24178659233861577,1.47880817850685,8.73705054959755,1.491016087892263,7.97124015204808,3.8410573106557417,1.1288511762315072,2.7982982547594366,1.974977435491541,3182.5724117321884,3843.645481977894,3931.6865132908715,4461.901757384716,urban,CENTRALE,BASSAR,104,PLATEAUX,AGOU,326,1,8,69,30-40,M,Kabyè,Muslim,5+,Yes,Marriage (Monogomous),Yes,3,1
TJSCQ5B85RNNS5F,770.6260404352113,137,1.8760743237752,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,group4,group2,group1,group4,group1,group0,group4,group0,group2,group1,6.634113223382235,4.394846560869944,2.952656014055992,3.633668856536807,0.19603813367981504,0.2831524297816439,3.9761010553288,5.454546965213694,1.7302169405881602,4.557078693728233,0.13275954157650016,3.5320057787458845,1.2839583885056454,0.7588098958342061,1.3727844748565659,1.1026694968344772,4.03077818835887,3.305803688323526,7.169386250439504,3.9271122337689826,1321.0779413801308,1254.879255218279,1729.0187936784512,2293.6215788357836,rural,KARA,PLAINE DU MO,361,CENTRALE,TCHAMBA,140,0,10,28,40-50,F,Moba,Other/No Religion,5+,Yes,Divorced/Separated,Yes,5,0
TQIKW4C3LQJH300,1359.2170233513557,138,2.057505890680619,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,group2,group1,group5,group2,group1,group3,group4,group0,group2,group0,4.10868852544783,1.5283858165889992,3.7331847550884163,4.5904105575855985,0.43609298847161704,1.0157492054523638,1.9900306732760917,6.031881449088887,5.343744643108726,1.996719908541455,2.6880927629221274,3.660215993644622,1.7356178686469528,6.302873268891826,1.6113716037494958,1.7333466629900223,0.8670207152991583,1.9858431510805024,2.168741025038133,0.23678682705105736,1453.6898425120119,2102.8485300907782,1946.2890754151726,1658.1911019944143,urban,PLATEAUX,GOLFE,273,PLATEAUX,KERAN,253,0,2,38,<30,F,Kotokoli,Animist,0,Yes,Marriage (Monogomous),No,4,1
